"FIPS","tract","county","add","rural","appalachia","Owner Occupied","Renter Occupied","pct.occ","z.occ","30% or More of Income on Rent","Under 30% of Income on Rent","pct.rent","z.rent","No Vehicle Available","Vehicle Available","pct.car","z.car","Not Overcrowded","Overcrowded","pct.crowd","z.crowd","ind.ht","9th Grade or Higher","Less than 9th Grade","pct.edu","z.edu","Limited English","Not Limited English","pct.eng","z.eng","Not Single Parent Household","Single Parent Household","pct.sing","z.sing","POP2010","LAPOP05_10","PovertyRate","LILATracts_halfAnd10","LILATracts_Vehicle","pct.food","z.food","ind.econ","estimate","z.inc","At or Above Poverty Level","Below Poverty Level","pct.pov","z.pov","Employed","Unemployed","pct.unemp","z.unemp","Insured","Uninsured","pct.unins","z.unins","ind.sn","index","index2"
21111000200,"Census Tract 2","Jefferson County","KIPDA",0,0,310,477,0.606099110546379,1.4418658770488,296,164,0.643478260869565,1.2986421279861,169,618,0.214739517153748,1.78525089647036,701,86,0.109275730622618,4.31058636767557,2.20908631729521,1714,45,0.0255827174530984,-0.727427814623305,8,779,0.0101651842439644,-0.0752543456092863,478,309,0.392630241423126,2.74919108230286,2924,789.1610346,43.1,1,0,0.269890914705882,-0.252566259846152,0.423485665556028,26152,1.08336554540875,1572,793,0.335306553911205,1.17083181718295,764,163,0.175836030204962,2.15872719832001,2206,159,0.06723044397463,0.197381773839131,1.15257658368771,1.26171618884632,2.73759911768934
21111000300,"Census Tract 3","Jefferson County","KIPDA",0,0,428,446,0.510297482837529,0.942823097539043,247,150,0.622166246851385,1.1658059187419,226,648,0.258581235697941,2.36014795404768,814,60,0.068649885583524,2.33809206536509,1.70171725892343,1353,182,0.1185667752443,1.22233937922846,8,866,0.0091533180778032,-0.114849996142426,630,244,0.279176201372998,1.3215443324746,2624,581.1950279,33.3,1,0,0.221492007583841,-0.376583586348127,0.513112532303126,31167,0.869994929844244,1484,677,0.313280888477557,0.993219794597456,831,200,0.193986420950533,2.50640703753714,2124,64,0.0292504570383912,-0.762407526583471,0.901803558848843,1.03887778335847,2.51476071220149
21111000400,"Census Tract 4","Jefferson County","KIPDA",0,0,1058,635,0.375073833431778,0.238426027585447,353,242,0.59327731092437,0.985743314880524,293,1400,0.173065564087419,1.2387797773855,1659,34,0.0200826934435913,-0.0199760482470976,0.610743267901094,2699,47,0.017115804806992,-0.904969093233206,0,1693,0,-0.47303134062037,976,717,0.423508564678086,3.13774787424797,4531,2576.974516,26.3,1,1,0.568742996248069,0.513212109466109,0.568239887465127,33472,0.771925285003528,3033,1155,0.275787965616046,0.690881875130932,1514,327,0.177620858229223,2.19291647441902,4076,129,0.0306777645659929,-0.726338148895044,0.732346371414609,0.637109842260277,2.1129927711033
21111000600,"Census Tract 6","Jefferson County","KIPDA",0,0,161,503,0.757530120481928,2.2306891351658,348,141,0.711656441717791,1.72359169349028,217,447,0.326807228915663,3.25479634041562,640,24,0.036144578313253,0.759871764377793,1.99223723336237,995,38,0.0367860600193611,-0.492506793578673,0,664,0,-0.47303134062037,411,253,0.381024096385542,2.60314537750803,1860,832.6755065,46.5,1,0,0.447675003494624,0.20298756765192,0.460148702740227,26204,1.08115312825833,1026,596,0.367447595561036,1.43001288177454,634,107,0.144399460188934,1.55654393064695,1542,80,0.0493218249075216,-0.255185547861403,0.953131098204606,1.13517234476907,2.61105527361209
21111000700,"Census Tract 7","Jefferson County","KIPDA",0,0,435,667,0.605263157894737,1.4375112940966,418,178,0.701342281879195,1.65930429703261,387,715,0.351179673321234,3.57439253873997,1083,19,0.0172413793103448,-0.157929509486113,1.62831965509577,1632,20,0.0121065375302663,-1.01000758298515,0,1102,0,-0.47303134062037,565,537,0.487295825771325,3.94041365803119,2626,2626.000016,36.2,1,1,1.00000000609292,1.61826477648878,1.01890987772861,19712,1.35736490019149,1591,1107,0.410303928836175,1.77560062605977,894,193,0.177552897884085,2.19161465991805,2577,121,0.0448480355819125,-0.368242330484132,1.2390844639213,1.29543799891523,2.77132092775825
21111000800,"Census Tract 8","Jefferson County","KIPDA",0,0,394,303,0.434720229555237,0.549131638972897,124,169,0.42320819112628,-0.0742849473102823,179,518,0.256814921090387,2.33698624633282,681,16,0.0229555236728838,0.119507604421098,0.732835135604132,1276,21,0.0161912104857363,-0.924356757291211,0,697,0,-0.47303134062037,397,300,0.430416068866571,3.2246683215036,2076,2075.999974,23.9,1,1,0.999999987475915,1.61826472878458,0.861386238094152,36061,0.661772438802826,1565,394,0.201123021949974,0.0887937475003412,814,260,0.242085661080074,3.42777210945911,1797,162,0.0826952526799387,0.588191753667616,1.19163251235747,0.928617962018586,2.40450089086161
21111000900,"Census Tract 9","Jefferson County","KIPDA",0,0,320,512,0.615384615384615,1.49023524461015,293,173,0.628755364806867,1.2068754042782,346,486,0.415865384615385,4.42261715960693,804,28,0.0336538461538462,0.638940003123747,1.93966695290476,1057,26,0.0240073868882733,-0.7604606584003,0,832,0,-0.47303134062037,526,306,0.367788461538462,2.43659501876365,2099,2099.000023,22.5,1,1,1.0000000109576,1.61826478895404,0.705341952174254,22697,1.23036364646067,944,1080,0.533596837944664,2.76981816846168,637,116,0.154050464807437,1.74141376519108,1983,50,0.0245941957697983,-0.88007554350697,1.21538000915162,1.28679630474354,2.76267923358657
21111001000,"Census Tract 10","Jefferson County","KIPDA",0,0,382,587,0.60577915376677,1.44019918176984,284,199,0.587991718426501,0.952798607241557,313,656,0.323013415892673,3.2050480181249,932,37,0.0381836945304438,0.858876354098628,1.61423054030873,1801,43,0.0233188720173536,-0.774898011853006,0,969,0,-0.47303134062037,573,396,0.408668730650155,2.95101110569741,2540,2088.740221,43.3,1,1,0.822338669685039,1.16302548960746,0.716526810707874,25116,1.1274437024825,1977,904,0.313779937521694,0.997244059397336,990,196,0.165261382799325,1.95616452287641,2747,137,0.04750346740638,-0.301137119063067,0.944928791423294,1.0918953808133,2.56777830965633
21111001100,"Census Tract 11","Jefferson County","KIPDA",0,0,702,631,0.473368342085521,0.750454538814791,273,305,0.472318339100346,0.231814977677201,410,923,0.307576894223556,3.00262869740739,1272,61,0.04576144036009,1.22679634342934,1.30292363933218,1811,186,0.0931397095643465,0.689163481377094,0,1333,0,-0.47303134062037,887,446,0.334583645911478,2.01876285441265,3373,3373.000005,23.9,1,1,1.00000000148236,1.61826476467469,0.963289939961016,38906,0.540727692784675,1911,1191,0.38394584139265,1.56305253136393,1180,112,0.086687306501548,0.451038677554765,3017,85,0.0274016763378465,-0.809127920094651,0.436422745402181,0.900878774898459,2.37676170374148
21111001200,"Census Tract 12","Jefferson County","KIPDA",0,0,597,574,0.490179333902647,0.838025118598994,443,63,0.875494071146245,2.74477953647255,350,821,0.298889837745517,2.88871520646614,1144,27,0.0230572160546541,0.124445043714665,1.64899122631309,1803,47,0.0254054054054054,-0.731145841367661,0,1171,0,-0.47303134062037,742,429,0.366353543979505,2.418538761019,2811,2810.99999,31,1,1,0.999999996442547,1.61826475176068,0.708156582697912,29799,0.928198519493746,1967,942,0.323822619456858,1.07822690443603,924,277,0.230641132389675,3.20854642166147,2701,227,0.0775273224043716,0.457593389003971,1.4181413086488,1.2584297058866,2.73431263472963
21111001400,"Census Tract 14","Jefferson County","KIPDA",0,0,309,748,0.707663197729423,1.97092603582015,281,367,0.433641975308642,-0.00925194115352668,239,818,0.226111636707663,1.93437365641357,1057,0,0,-0.99504495707627,0.725250698500982,1404,7,0.00496102055279943,-1.15984073628827,7,1050,0.00662251655629139,-0.213883579797752,459,598,0.565752128666036,4.92766704963969,2601,1396.40404,36.1,1,0,0.53687198769704,0.431545858956494,0.99637214812754,33051,0.789837354625194,1950,573,0.227110582639715,0.298353963970203,1013,234,0.187650360866079,2.3850366283645,2430,93,0.0368608799048751,-0.570085121333425,0.725785706406618,0.815802851011713,2.29168577985474
21111001500,"Census Tract 15","Jefferson County","KIPDA",0,0,476,707,0.597633136094675,1.39776554678639,386,321,0.545968882602546,0.690873375408276,387,796,0.327134404057481,3.25908659254509,1127,56,0.0473372781065089,1.30330751441386,1.66275825728841,1952,20,0.0101419878296146,-1.05120189788183,0,1183,0,-0.47303134062037,757,426,0.360101437024514,2.33986549235508,3072,1378.449279,30.9,1,1,0.448713958007812,0.20564978398581,0.255320509459674,22065,1.25725302413501,1759,1118,0.388599235314564,1.60057687807881,1006,166,0.141638225255973,1.50365109043265,2677,200,0.0695168578380257,0.255161561023081,1.15416063841739,1.02407980172182,2.49996273056485
21111001600,"Census Tract 16","Jefferson County","KIPDA",0,0,527,369,0.411830357142857,0.429895402340119,238,118,0.668539325842697,1.45484589492309,197,699,0.219866071428571,1.85247547310587,896,0,0,-0.99504495707627,0.685542953323202,1503,61,0.039002557544757,-0.446029426781291,0,896,0,-0.47303134062037,451,445,0.496651785714286,4.05814420159041,2644,1128.00585,40.7,1,1,0.426628536308623,0.149058114531464,0.822035387180054,32105,0.830086328169367,1790,567,0.240560033941451,0.406808541906234,1100,97,0.0810359231411863,0.34278359447539,2247,110,0.0466694951209164,-0.322212367924546,0.314366524156611,0.607314954886622,2.08319788372965
21111001700,"Census Tract 17","Jefferson County","KIPDA",0,0,383,421,0.52363184079602,1.01228345241743,261,141,0.649253731343284,1.33464020886556,220,584,0.27363184079602,2.55750674546738,753,51,0.0634328358208955,2.0847902344308,1.74730516029529,1194,49,0.0394207562349155,-0.437260288221929,0,804,0,-0.47303134062037,451,353,0.439054726368159,3.33337270346808,2268,2268.000008,32.3,1,1,1.00000000352734,1.61826476991474,1.01033646113513,24946,1.13467660470503,1734,571,0.247722342733189,0.464564442844375,769,173,0.183651804670913,2.3084422787153,2294,94,0.0393634840871022,-0.506842005391157,0.850210330218385,1.20261731721627,2.67850024605929
21111001800,"Census Tract 18","Jefferson County","KIPDA",0,0,132,374,0.739130434782609,2.13484284828015,186,132,0.584905660377358,0.933563435361228,181,325,0.357707509881423,3.6599921492346,506,0,0,-0.99504495707627,1.43333836894993,710,18,0.0247252747252747,-0.745407388122575,0,506,0,-0.47303134062037,302,204,0.403162055335968,2.88171796187297,1490,593.9101319,46.3,1,0,0.398597403959732,0.0772311601755188,0.435127598326385,16447,1.49627916934765,524,758,0.591263650546022,3.23483563878696,474,41,0.0796116504854369,0.31550093731975,1230,52,0.0405616224648986,-0.476563943490681,1.14251295049092,1.00365963925574,2.47954256809877
21111002100,"Census Tract 21","Jefferson County","KIPDA",0,0,251,650,0.72142064372919,2.04259030974611,402,215,0.651539708265802,1.34888853417861,326,575,0.361820199778024,3.71392190834979,818,83,0.0921198668146504,3.47762292827225,2.64575592013669,1499,76,0.0482539682539683,-0.252038139176119,0,901,0,-0.47303134062037,550,351,0.389567147613762,2.71064669975443,2469,0,53.8,0,0,0,-0.944134555068114,0.260360666222457,27684,1.0181843324387,1420,1198,0.457601222307105,2.15699967988169,746,166,0.182017543859649,2.27713719310783,2375,243,0.0928189457601222,0.844026815312971,1.5740870051853,1.49340119718148,2.96928412602451
21111002300,"Census Tract 23","Jefferson County","KIPDA",0,0,320,504,0.611650485436893,1.47078369005176,236,212,0.526785714285714,0.571306104181456,233,591,0.282766990291262,2.67729608629921,765,59,0.0716019417475728,2.48142235075567,1.80020205782202,1210,113,0.0854119425547997,0.527121224297084,13,811,0.0157766990291262,0.144331589591765,533,291,0.353155339805825,2.2524594104397,2447,664.1154036,47.5,1,0,0.271399838005721,-0.248699795814832,0.66880310712843,26833,1.05439139003499,1293,791,0.379558541266795,1.52767392946016,824,68,0.0762331838565022,0.250784714357164,1977,199,0.0914522058823529,0.809488037999907,0.910584517963055,1.1265298943045,2.60241282314753
21111002400,"Census Tract 24","Jefferson County","KIPDA",0,0,443,1562,0.779052369077307,2.34280124659025,801,674,0.543050847457627,0.672685477879599,686,1319,0.34214463840399,3.45591600174482,1941,64,0.0319201995012469,0.554766784297626,1.75654237762807,2778,165,0.0560652395514781,-0.0882448946141282,0,2005,0,-0.47303134062037,1122,883,0.440399002493766,3.35028837646435,4784,1543.668695,44.1,1,1,0.322673222198997,-0.117316911231827,0.667923807499506,23924,1.1781591110075,3037,2206,0.420751478161358,1.85984826762581,1733,370,0.175939134569662,2.16070221414441,5019,224,0.0427236315086782,-0.421927980842241,1.19419540298387,1.20622052937048,2.68210345821351
21111002700,"Census Tract 27","Jefferson County","KIPDA",0,0,265,723,0.731781376518219,2.09656067551597,366,242,0.601973684210526,1.0399471672485,395,593,0.399797570850202,4.21191969696088,910,78,0.0789473684210526,2.83806261873129,2.54662253961416,1297,144,0.0999306037473976,0.831560608471334,0,988,0,-0.47303134062037,593,395,0.399797570850202,2.83938103549442,2985,2956.616147,55.3,1,1,0.990491171524288,1.59389934529469,1.19795241216002,15574,1.5334222495845,973,1509,0.607977437550363,3.36961338358867,826,210,0.202702702702703,2.67337178670679,2331,151,0.0608380338436745,0.035839673840405,1.90306177343009,1.88254557506809,3.35842850391112
21111002800,"Census Tract 28","Jefferson County","KIPDA",0,0,221,493,0.69047619047619,1.88139674413449,258,218,0.542016806722689,0.666240378354228,187,527,0.261904761904762,2.40372939885708,682,32,0.0448179271708683,1.18098623441859,1.5330881889411,1353,20,0.0145666423889294,-0.958422054661275,16,698,0.0224089635854342,0.403860802443279,432,282,0.394957983193277,2.77848217648626,1872,289.5711178,42.5,0,0,0.154685426175214,-0.547768724850177,0.419038049854523,31579,0.852465778575535,1511,691,0.313805631244323,0.997451250142956,975,131,0.118444846292948,1.05937028227791,2119,160,0.0702062308029838,0.272582651685333,0.795467490670434,0.915864576488684,2.39174750533171
21111003000,"Census Tract 30","Jefferson County","KIPDA",0,0,10,1166,0.991496598639456,3.44945007236704,495,521,0.487204724409449,0.324600717782433,671,505,0.570578231292517,6.45136884356384,1078,98,0.0833333333333333,3.05101303960949,3.3191081683307,1404,104,0.0689655172413793,0.182258875912084,56,1120,0.0476190476190476,1.39036446338988,500,676,0.574829931972789,5.04189741447059,3565,547.7033463,86.7,1,0,0.153633477223001,-0.550464238125736,1.51601412891171,9298,1.80044398104669,659,2124,0.763205174272368,4.62134910815142,476,425,0.471698113207547,7.82611380672592,2585,198,0.0711462450592885,0.29633767895695,3.63606114372024,2.82372781365422,4.29961074249724
21111003500,"Census Tract 35","Jefferson County","KIPDA",0,0,116,1094,0.904132231404959,2.99435804838479,548,478,0.53411306042885,0.61697691148498,308,902,0.254545454545455,2.30722670035067,1129,81,0.0669421487603306,2.25517683860849,2.04343462470723,895,108,0.107676969092722,0.99399285095121,59,1151,0.0487603305785124,1.43502436282484,809,401,0.331404958677686,1.97876390421186,3088,3072.495811,70.2,1,1,0.994979213406736,1.60539950074421,1.50329515468303,18534,1.40748465794523,1147,2439,0.680145008365867,3.95156303029684,2221,265,0.106596942880129,0.832417749334009,4710,531,0.101316542644533,1.05876892627406,1.81255859096253,1.78642945678426,3.26231238562729
21111003600,"Census Tract 36","Jefferson County","KIPDA",0,0,719,1025,0.587729357798165,1.34617551468632,549,299,0.647405660377358,1.32312131903571,484,1260,0.277522935779817,2.60853072744663,1635,109,0.0625,2.03949854043805,1.82933152540168,2685,248,0.0845550630753495,0.509153461458981,0,1744,0,-0.47303134062037,1331,413,0.236811926605505,0.788454288665499,5062,2839.446051,45.4,1,1,0.560933633148953,0.493201402802973,0.329444453076771,31532,0.854465463307645,2917,1323,0.312028301886792,0.983119103723016,1919,297,0.134025270758123,1.35782112826361,4021,219,0.0516509433962264,-0.196326575407614,0.749769779971666,0.969515252816705,2.44539818165973
21111003700,"Census Tract 37","Jefferson County","KIPDA",0,0,216,478,0.688760806916426,1.87246109450031,239,219,0.521834061135371,0.540442815830453,228,466,0.328530259365994,3.2773904623822,669,25,0.0360230547550432,0.753971468004028,1.61106646017925,906,95,0.0949050949050949,0.726181552040641,12,682,0.0172910662824208,0.203590766887676,532,162,0.23342939481268,0.745890264342672,1859,644.9813177,36.5,1,0,0.346950681925767,-0.0551083650350839,0.405138554558976,27283,1.03524547238713,1221,438,0.264014466546112,0.59594195202083,746,43,0.0544993662864385,-0.16553746317932,1541,126,0.0755848830233953,0.408506154252933,0.468539028870393,0.828248014536205,2.30413094337923
21111003800,"Census Tract 38","Jefferson County","KIPDA",0,0,483,783,0.618483412322275,1.50637726926975,333,429,0.437007874015748,0.0117274568785199,141,1125,0.111374407582938,0.429822794615351,1223,43,0.0339652448657188,0.654059250103707,0.650496692716832,2102,123,0.0552808988764045,-0.104691603366031,41,1225,0.0323854660347551,0.794254431301296,765,501,0.395734597156398,2.78825468348408,3452,2227.690384,20.9,1,1,0.645333251448436,0.709466926999537,1.04682110960472,39278,0.524900400862442,2913,585,0.167238421955403,-0.184447138577146,1374,147,0.0966469428007889,0.641820506757321,3374,243,0.0671827481338126,0.196176455949788,0.294612556248101,0.663976786189885,2.13985971503291
21111003900,"Census Tract 39","Jefferson County","KIPDA",0,0,580,799,0.579405366207397,1.30281479108048,435,347,0.556265984654731,0.755054451943148,187,1192,0.135605511240029,0.747565589763099,1334,45,0.0326323422770123,0.589343235969639,0.848694517189092,2174,150,0.0645438898450947,0.0895425087680407,78,1301,0.056562726613488,1.74034235551364,813,566,0.410442349528644,2.97332940503863,3968,3175.206838,37.8,1,0,0.800203336189516,1.10630592620033,1.47738004888016,34194,0.741206723799624,2780,990,0.262599469496021,0.58453160490663,1665,205,0.109625668449198,0.890434506859944,3333,447,0.118253968253968,1.48679329352649,0.925741532273172,1.08393869944747,2.5598216282905
21111004000,"Census Tract 40","Jefferson County","KIPDA",0,0,338,330,0.494011976047904,0.857989835637498,175,138,0.559105431309904,0.772752513219879,85,583,0.127245508982036,0.637940765302456,626,42,0.062874251497006,2.05766945958484,1.08158814343617,1057,88,0.0768558951965066,0.347710894779065,14,654,0.0209580838323353,0.347085974318275,423,245,0.366766467065868,2.42373477080337,1803,0,22.6,0,0,0,-0.944134555068114,0.543599271208148,36375,0.648412842932985,1331,325,0.196256038647343,0.0495470445630654,785,87,0.0997706422018349,0.701656535674952,1560,126,0.0747330960854092,0.386980712691006,0.446649283965502,0.69061223286994,2.16649516171296
21111004100,"Census Tract 41","Jefferson County","KIPDA",0,0,397,753,0.654782608695652,1.69546436815698,319,381,0.455714285714286,0.128323139317334,271,879,0.235652173913043,2.05947885185775,1118,32,0.0278260869565217,0.355986582686626,1.05981323550467,1486,210,0.123820754716981,1.33250919818826,41,1109,0.0356521739130435,0.922084996121221,937,213,0.185217391304348,0.139215437417447,2580,0,33.1,0,0,0,-0.944134555068114,0.362418769164704,31828,0.841871704143718,2020,561,0.217357613328167,0.219707322811664,1238,178,0.125706214689266,1.19846543631168,2347,248,0.0955684007707129,0.913508079368919,0.793388135658994,0.738540046776124,2.21442297561915
21111004301,"Census Tract 43.01","Jefferson County","KIPDA",0,0,377,1430,0.79136690647482,2.40694922735221,748,632,0.542028985507246,0.666316287818834,598,1209,0.330935251798561,3.30892716119077,1739,68,0.0376314333148866,0.832062583209053,1.80356381489272,2308,124,0.0509868421052632,-0.19473296335603,32,1775,0.0177089097952407,0.219941531706631,1182,625,0.345877144438296,2.16087437780025,4119,1723.254554,50.2,1,1,0.418367213886866,0.127889307609158,0.578493063440003,19696,1.35804564393009,2302,1849,0.445434834979523,2.05889155836682,1365,268,0.164115125535824,1.93420739001562,3986,193,0.0461832974395788,-0.334499031772575,1.25416139013499,1.2120727561559,2.68795568499893
21111004302,"Census Tract 43.02","Jefferson County","KIPDA",0,0,124,348,0.73728813559322,2.12524607910046,224,120,0.651162790697674,1.34653923481605,155,317,0.328389830508475,3.2755490168443,453,19,0.0402542372881356,0.959406787085494,1.92668527946158,803,73,0.0833333333333333,0.483535214338758,36,436,0.076271186440678,2.51156024376894,296,176,0.372881355932203,2.50068135826493,2178,428.033251,39.2,0,0,0.196525826905418,-0.440556910640263,1.26380497643309,27381,1.03107591698826,732,544,0.426332288401254,1.9048511755906,380,74,0.162995594713656,1.91276221554494,1217,73,0.0565891472868217,-0.0715336083785423,1.19428892493631,1.46159306027699,2.93747598912002
21111004400,"Census Tract 44","Jefferson County","KIPDA",0,0,1053,771,0.422697368421053,0.486503036708461,432,302,0.588555858310627,0.956314849471259,256,1568,0.140350877192982,0.809791638697075,1799,25,0.0137061403508772,-0.329574891831902,0.480758658261223,2667,160,0.0565970993986558,-0.0770924142170822,71,1753,0.0389254385964912,1.0501721373288,1457,367,0.201206140350877,0.340409556199042,4160,1913.002752,23,1,1,0.459856430769231,0.234201248567599,0.38692263196959,38333,0.565106827922953,3376,623,0.155788947236809,-0.276774172620092,1980,132,0.0625,-0.0122813111681042,3681,318,0.0795198799699925,0.507947156507095,0.195999625160463,0.354560305130426,1.83044323397345
21111004500,"Census Tract 45","Jefferson County","KIPDA",0,0,682,521,0.43308395677473,0.540608087380413,291,183,0.613924050632911,1.11443291849072,185,1018,0.15378221113882,0.985916905251506,1121,82,0.0681629260182876,2.31444886564924,1.23885169419297,1982,130,0.0615530303030303,0.0268276740419593,37,1166,0.0307564422277639,0.730508592643111,745,458,0.380714879467997,2.5992543523217,3118,1049.556099,22.7,1,0,0.336611962475946,-0.0816002926810464,0.818747581581431,38375,0.563319875609152,2330,943,0.288114879315613,0.79028445985703,1265,185,0.127586206896552,1.2344776300722,3003,279,0.0850091407678245,0.646665839845066,0.808686951345862,0.955428742373421,2.43131167121645
21111004600,"Census Tract 46","Jefferson County","KIPDA",0,0,899,653,0.420747422680412,0.476345523046379,182,413,0.305882352941176,-0.805568230889855,175,1377,0.112757731958763,0.447962346159957,1482,70,0.0451030927835052,1.19483179370726,0.328392858005935,2810,257,0.0837952396478644,0.493220850781168,207,1345,0.133376288659794,4.74615780888516,1236,316,0.20360824742268,0.370636424737915,3803,544.1671003,12.5,0,0,0.143088903576124,-0.577483646425419,1.2581328594947,51492,0.00523764941579704,3395,660,0.162762022194821,-0.220544228028236,2235,62,0.0269917283413148,-0.692460066227817,3755,310,0.0762607626076261,0.425586254738691,-0.120545097525391,0.488660206658416,1.96454313550144
21111004900,"Census Tract 49","Jefferson County","KIPDA",0,0,159,1413,0.898854961832061,2.96686808460375,644,716,0.473529411764706,0.239363504142866,749,823,0.4764631043257,5.21723589067331,1524,48,0.0305343511450382,0.487480110411641,2.22773689745789,3399,127,0.0360181508791832,-0.508608952216876,30,1542,0.0190839694656489,0.273749420528778,1486,86,0.0547073791348601,-1.50305481238143,4263,585.6646513,47.2,1,1,0.137383216349988,-0.592103895470663,-0.582504559885047,23700,1.18768952334777,1412,860,0.378521126760563,1.51930835752017,1031,146,0.124044180118946,1.16662833041781,2193,79,0.0347711267605634,-0.622895110757648,0.812682775132026,0.81930503756829,2.29518796641131
21111005000,"Census Tract 50","Jefferson County","KIPDA",0,0,86,960,0.917782026768642,3.06546155654995,427,442,0.491369390103567,0.350558771446633,545,501,0.521032504780115,5.80167505113644,1008,38,0.0363288718929254,0.768819714519051,2.49662877341302,1178,99,0.0775254502740799,0.361750683488446,5,1041,0.00478011472275335,-0.285979180561979,888,158,0.151051625239006,-0.290708828452916,1653,0,52.3,0,0,0,-0.944134555068114,-0.289767970148641,18100,1.4259498318545,1041,585,0.359778597785978,1.36817110858794,709,96,0.119254658385093,1.07488263911585,1741,50,0.0279173646007817,-0.796096002049245,0.768226894377262,0.99169589921388,2.4675788280569
21111005100,"Census Tract 51","Jefferson County","KIPDA",0,0,262,1706,0.866869918699187,2.80025395487018,732,958,0.433136094674556,-0.0124050577808282,989,979,0.502540650406504,5.55919111069005,1877,91,0.046239837398374,1.25002380937741,2.3992659542892,2154,189,0.0806658130601793,0.427600426794753,26,1942,0.0132113821138211,0.0439473732971093,1853,115,0.0584349593495935,-1.45614887782028,3195,2131.809948,44.2,1,1,0.66723316056338,0.765583239134914,-0.0547544596483771,17002,1.47266587091529,1841,900,0.328347318496899,1.11471347282205,1107,76,0.0642434488588335,0.0211153262607854,2504,208,0.0766961651917404,0.436589279629428,0.761270987406888,1.03526082734924,2.51114375619226
21111005200,"Census Tract 52","Jefferson County","KIPDA",0,0,466,1417,0.752522570366437,2.20460417410685,902,466,0.659356725146199,1.3976114230198,303,1580,0.160913436006373,1.07942875491009,1864,19,0.0100902814657461,-0.505134588916763,1.04412744078,2154,119,0.0523537175538935,-0.166071180130722,0,1883,0,-0.47303134062037,1688,195,0.103558151885289,-0.888342044877203,3375,3375.000015,30.3,1,1,1.00000000444444,1.61826477226472,0.0227050516591066,30743,0.888034638916897,2259,880,0.280344058617394,0.727621600225496,1836,37,0.0197544046983449,-0.831094630950017,2857,282,0.0898375278751195,0.768683635471488,0.388311310915966,0.48504793445169,1.96093086329471
21111005300,"Census Tract 53","Jefferson County","KIPDA",0,0,18,797,0.977914110429448,3.37869717566699,504,236,0.681081081081081,1.53301772897475,257,558,0.315337423312883,3.10439262197162,809,6,0.00736196319018405,-0.637601796632866,1.84462643249512,637,8,0.0124031007751938,-1.00378899778251,8,807,0.0098159509202454,-0.0889203037200965,716,99,0.121472392638037,-0.66291853792231,2180,2148.206133,34.4,1,1,0.98541565733945,1.5808938512194,-0.0436834970513783,21850,1.26640051812232,701,720,0.506685432793807,2.55280819371834,1923,248,0.114233072316905,0.978691639083037,3196,218,0.0638547158758055,0.11207401120543,1.22749359053228,1.00947884199201,2.48536177083503
21111005600,"Census Tract 56","Jefferson County","KIPDA",0,0,325,1015,0.757462686567164,2.23033786338617,336,679,0.331034482758621,-0.648796863504426,328,1012,0.244776119402985,2.17912127441416,1229,111,0.0828358208955224,3.02685746948002,1.69687993594398,2117,178,0.0775599128540305,0.362473323577504,260,1080,0.194029850746269,7.11961126377962,1037,303,0.226119402985075,0.653905121554094,4281,3836.038076,36.7,1,1,0.896061218406914,1.35193209802207,2.37198045173332,37841,0.586039697884616,2836,925,0.245945227333156,0.450234021749109,1861,163,0.0805335968379447,0.333161282163011,3195,566,0.150491890454666,2.30147532193349,0.917727580932555,1.66219598953662,3.13807891837964
21111005900,"Census Tract 59","Jefferson County","KIPDA",0,0,291,2159,0.881224489795918,2.87502872884953,620,1367,0.31202818319074,-0.767261724882775,1346,1104,0.549387755102041,6.17349783815862,2388,62,0.0253061224489796,0.233635512121364,2.12872508856169,3820,92,0.0235173824130879,-0.770735480485419,20,2430,0.00816326530612245,-0.153592059932898,2032,418,0.170612244897959,-0.0445681439220436,4676,977.1138019,47.7,1,0,0.208963601775021,-0.408686364822521,-0.34439551229072,18828,1.39497599174863,2544,1904,0.428057553956835,1.91876348646933,1578,256,0.13958560523446,1.46433212429813,4282,179,0.0401255323918404,-0.48758434186113,1.07262181516374,0.952317130478235,2.42820005932126
21111006200,"Census Tract 62","Jefferson County","KIPDA",0,0,221,580,0.724094881398252,2.05652075154919,288,292,0.496551724137931,0.382859876709368,146,655,0.18227215980025,1.35950599345012,734,67,0.083645443196005,3.06616681487797,1.71626335914666,1427,106,0.0691454664057404,0.186032199915862,9,792,0.0112359550561798,-0.0333536789999728,490,311,0.388264669163546,2.6942569870095,2699,2234.664602,54.8,1,1,0.827960208225269,1.1774301161175,1.00609140601072,31607,0.851274477033001,1689,696,0.291823899371069,0.820193501917273,1312,70,0.0506512301013025,-0.239250442083656,2150,247,0.103045473508552,1.10246060387367,0.633669535185072,1.11867476678082,2.59455769562384
21111006300,"Census Tract 63","Jefferson County","KIPDA",0,0,446,376,0.457420924574209,0.667382426668281,207,160,0.564032697547684,0.803463799746122,79,743,0.0961070559610706,0.229621803051508,822,0,0,-0.99504495707627,0.17635576809741,1289,34,0.0256991685563114,-0.724985970869374,0,822,0,-0.47303134062037,681,141,0.171532846715328,-0.0329837685055969,1782,1440.526297,22.7,1,1,0.808376148709315,1.12724793541041,-0.0259382861462333,41860,0.415045380047374,1188,445,0.272504592774035,0.66440519531717,962,31,0.0312185297079557,-0.611493565828091,1430,203,0.124311083894672,1.63986219250031,0.526954800509191,0.225790760820123,1.70167368966315
